repoName,title,url,lockReason,labels
sigstore/sigstore-python,Certificate timestamp issue when checking for validity datetime,https://github.com/sigstore/sigstore-python/issues/700,,['bug']
mandarons/icloudpy,Fetching calendars fails due to datetime bug,https://github.com/mandarons/icloudpy/issues/26,,"['bug', 'awaiting-info']"
paperless-ngx/paperless-ngx,[BUG] Some .eml files fail to be saved due to naive datetime,https://github.com/paperless-ngx/paperless-ngx/issues/2264,RESOLVED,"['bug', 'backend']"
alpacahq/alpaca-py,[Bug]: tradeclient.get_orders errors when datetime has timezone (specifically utc),https://github.com/alpacahq/alpaca-py/issues/236,,['bug']
ClickHouse/clickhouse-connect,CH client fails to insert datetimes with Pandas >=2.1.x,https://github.com/ClickHouse/clickhouse-connect/issues/346,,['bug']
ClickHouse/clickhouse-connect,Unexpected timezone-aware return object for UTC query,https://github.com/ClickHouse/clickhouse-connect/issues/308,,['bug']
ClickHouse/clickhouse-connect,unable to insert DateTime,https://github.com/ClickHouse/clickhouse-connect/issues/236,,['bug']
ClickHouse/clickhouse-connect,Server time zone when use query_df,https://github.com/ClickHouse/clickhouse-connect/issues/152,,['bug']
ClickHouse/clickhouse-connect,Can't filter on DateTime column in Apache superset,https://github.com/ClickHouse/clickhouse-connect/issues/177,,['bug']
ClickHouse/clickhouse-connect,error when try to select datetime from dataset,https://github.com/ClickHouse/clickhouse-connect/issues/154,,"['bug', 'need info']"
ClickHouse/clickhouse-connect,Incorrect DateTime values on applying timezone,https://github.com/ClickHouse/clickhouse-connect/issues/120,,['bug']
ClickHouse/clickhouse-connect,"TypeError: Cannot interpret 'datetime64[ns, UTC]' as a data type",https://github.com/ClickHouse/clickhouse-connect/issues/77,,['bug']
datafold/data-diff,Types: Failing tests for Oracle timestamps w/ time zone against Snowflake precision=3,https://github.com/datafold/data-diff/issues/136,,['bug']
datafold/data-diff,Failing datetime rounding tests between Oracle <-> Snowflake,https://github.com/datafold/data-diff/issues/123,,['bug']
ietf-tools/datatracker,Incorrect time zone labeling for regions observing Daylight/Summer time,https://github.com/ietf-tools/datatracker/issues/5920,RESOLVED,['bug']
ietf-tools/datatracker,Another location where meeting time zone info is incorrect,https://github.com/ietf-tools/datatracker/issues/5353,RESOLVED,"['bug', 'medium', 'accepted', 'component: meeting/']"
ietf-tools/datatracker,"""Requested session has been scheduled"" email lists session time in UTC",https://github.com/ietf-tools/datatracker/issues/5285,RESOLVED,"['bug', 'medium', 'accepted', 'component: meeting/']"
ietf-tools/datatracker,Potential new `datetime` issues,https://github.com/ietf-tools/datatracker/issues/4976,RESOLVED,"['bug', 'medium', 'accepted', 'component: doc/']"
ietf-tools/datatracker,Plaintext agenda is only shown in UTC,https://github.com/ietf-tools/datatracker/issues/5258,RESOLVED,"['bug', 'duplicate']"
ietf-tools/datatracker,iCalendar outputs do not handle UTC times properly,https://github.com/ietf-tools/datatracker/issues/4311,RESOLVED,"['bug', 'minor', 'accepted', 'component: meeting/']"
ietf-tools/datatracker,interim request treats time/date as UTC instead of meeting time zone,https://github.com/ietf-tools/datatracker/issues/4465,RESOLVED,"['bug', 'component: meeting/', 'tzaware']"
ietf-tools/datatracker,Eliminate use of django.utils.datetime_safe,https://github.com/ietf-tools/datatracker/issues/4513,RESOLVED,"['bug', 'minor', 'accepted', 'contrib-easy']"
ietf-tools/datatracker,"enforce ""important-dates"" deadlines in UTC",https://github.com/ietf-tools/datatracker/issues/4436,RESOLVED,"['bug', 'accepted', 'tzaware']"
ietf-tools/datatracker,"Misleading ""meeting"" time zone on upcoming meetings page UI",https://github.com/ietf-tools/datatracker/issues/3757,RESOLVED,"['bug', 'medium', 'bs5']"
ietf-tools/datatracker,weekview widget on agenda-utc page shows wrong timezones for IETF 109,https://github.com/ietf-tools/datatracker/issues/3111,RESOLVED,"['major', 'component: meeting/']"
scottbarnesg/smart-sec-cam,Use local time zone for video timestamps,https://github.com/scottbarnesg/smart-sec-cam/issues/44,,['bug']
Altinity/clickhouse-sink-connector,Creating a Table With PRIMARY KEY in MySQL With DATETIME Column Results in a Wrong Precision Value in ClickHouse,https://github.com/Altinity/clickhouse-sink-connector/issues/462,,"['bug', 'GA-1', 'qa-verified']"
Altinity/clickhouse-sink-connector,MySQL DateTime should be mapped to CH DateTime not DateTime(3),https://github.com/Altinity/clickhouse-sink-connector/issues/75,,"['bug', 'datatype']"
Altinity/clickhouse-sink-connector,DateTime parsing Exception,https://github.com/Altinity/clickhouse-sink-connector/issues/54,,"['bug', 'datatype']"
MTrab/energidataservice,TypeError: 'datetime.datetime' object is not callable,https://github.com/MTrab/energidataservice/issues/259,,['bug']
sematic-ai/sematic,Error when returning a DataFrame containing a datetime[ns] type,https://github.com/sematic-ai/sematic/issues/63,,['bug']
pandas-dev/pandas-stubs,"pd.to_datetime(list[datetime.date]) is wrong input type (mypy), but pandas returns output.",https://github.com/pandas-dev/pandas-stubs/issues/891,,"['good first issue', 'datetime.date']"
invictus-ir/Invictus-AWS,TypeError: Object of type datetime is not JSON serializable,https://github.com/invictus-ir/Invictus-AWS/issues/1,,['bug']
Fraunhofer-AISEC/gallia,Rework mandatory src_addr/dst_addr,https://github.com/Fraunhofer-AISEC/gallia/issues/92,,['bug']
mage-ai/mage-ai,[BUG] Snowflake destination incorrect timezone information on UTC dates,https://github.com/mage-ai/mage-ai/issues/4821,,['bug']
mage-ai/mage-ai,DateTime format error while syncing MySQL data to Clickhouse,https://github.com/mage-ai/mage-ai/issues/4383,,['bug']
mage-ai/mage-ai,Setting time zone doesn't change completion time,https://github.com/mage-ai/mage-ai/issues/3122,,['bug']
grafana/oncall,Schedules Public API docs time-zone field is actually required but documented as optional,https://github.com/grafana/oncall/issues/1139,,"['bug', 'type/docs']"
grafana/oncall,"UI bug related to time inputs for ""current UTC time is in"" range escalation policy step",https://github.com/grafana/oncall/issues/3585,,"['bug', 'more info needed']"
grafana/oncall,"Escalation option ""Continue escalation if time is in range"" should be shown in UTC not local",https://github.com/grafana/oncall/issues/2817,,['bug']
grafana/oncall,"""You're Going OnCall"" push notification shift times should be in user's local timezone, not UTC",https://github.com/grafana/oncall/issues/2350,,"['bug', 'part:mobile']"
DataDog/guarddog,"""failed to run rule potentially_compromised_email_domain: can't compare offset-naive and offset-aware datetimes""",https://github.com/DataDog/guarddog/issues/387,,['bug']
minvws/nl-kat-coordination,Exception because sqlite return naive datetime even with timezone=True,https://github.com/minvws/nl-kat-coordination/issues/583,,"['bug', 'wontfix', 'mula']"
enchant97/hasty-paste,Expiry set in UI always interpreted as UTC,https://github.com/enchant97/hasty-paste/issues/53,,['bug']
yanyongyu/githubkit,TypeError: Object of type datetime is not JSON serializable,https://github.com/yanyongyu/githubkit/issues/21,,['bug']
J-Quants/jquants-api-client-python,[Bug]:get_prices_daily_quotes()のDate列がdatetime型でなくなった,https://github.com/J-Quants/jquants-api-client-python/issues/71,,['bug']
AUTOMATIC1111/stable-diffusion-webui,"[Bug]: Error when I try to load SDV2.0 768-v-ema.ckpt checkpoint: file_download.py"", line 837, in _create_relative_symlink  os.symlink(relative_src, dst) OSError: [WinError 1314]",https://github.com/AUTOMATIC1111/stable-diffusion-webui/issues/5312,,['bug-report']
Sygil-Dev/sygil-webui,[Bug]: module 'datetime' has no attribute 'now',https://github.com/Sygil-Dev/sygil-webui/issues/1676,,['bug']
opsmill/infrahub,bug: It's possible to create objects without specifying a required DateTime field,https://github.com/opsmill/infrahub/issues/923,,"['type/bug', 'group/frontend']"
opsmill/infrahub,bug: DateTime missing from FilterSchemaKind causes schema generation to be incorrect,https://github.com/opsmill/infrahub/issues/884,,"['type/bug', 'group/backend']"
opsmill/infrahub,bug: The backend allows the creation of nulled DateTime fields that are required,https://github.com/opsmill/infrahub/issues/921,,"['type/bug', 'group/backend']"
mirumee/ariadne-codegen,An error is raised for Graphene's Date and DateTime scalars,https://github.com/mirumee/ariadne-codegen/issues/74,,['bug']
noqdev/iambic,[docs] auto docs generation is treating datetime.datetime and datetime.date as string,https://github.com/noqdev/iambic/issues/476,,"['bug', 'documentation']"
Gozargah/Marzban,Custom Datetime problem,https://github.com/Gozargah/Marzban/issues/169,,"['bug', 'frontend']"
quixio/quix-streams,Daylight saving time or other than UTC breaks unit tests,https://github.com/quixio/quix-streams/issues/76,,['bug']
jmcollin78/versatile_thermostat,Datetime in extra attributes are in UTC.,https://github.com/jmcollin78/versatile_thermostat/issues/51,,"['bug', 'developed']"
griptape-ai/griptape,DateTime Tool Imports Dependency At Top Level,https://github.com/griptape-ai/griptape/issues/358,,['bug']
greghesp/ha-bambulab,"[Bug] Start and end time sensor datetime strings do not reliably include the date  ",https://github.com/greghesp/ha-bambulab/issues/374,,['bug']
Kanaries/pygwalker,Close datetimes result in repeated monthly X axis labels,https://github.com/Kanaries/pygwalker/issues/28,,"['bug', 'good first issue', 'fixed but needs feedback']"
chatchat-space/Langchain-Chatchat,"[BUG] docker运行报错：Original error was: PyCapsule_Import could not import module ""datetime""",https://github.com/chatchat-space/Langchain-Chatchat/issues/1490,,['bug']
kyegomez/swarms,"[BUG] logging needs to preserve whitespace, include datetime of run",https://github.com/kyegomez/swarms/issues/248,,['bug']
Dielee/volvo2mqtt,UTC time is shown as local time,https://github.com/Dielee/volvo2mqtt/issues/31,,['bug']
Nike-Inc/spark-expectations,[BUG] meta_dq_run_date should be called meta_dq_run_datetime in error table,https://github.com/Nike-Inc/spark-expectations/issues/65,,['bug']
marimo-team/marimo,mo.ui.dataframe displaying datetime format for a string,https://github.com/marimo-team/marimo/issues/1140,,['bug']
pinecone-io/canopy,[Bug] Metadata values automatically converted to datetime and cause errors,https://github.com/pinecone-io/canopy/issues/75,,['bug']
rss-translator/RSS-Translator,[Bug]:  generate_atom_feed error : Datetime object has no timezone info,https://github.com/rss-translator/RSS-Translator/issues/23,,['bug']
igorbenav/FastAPI-boilerplate,datetime.utcnow() is deprecated as of Python 3.12,https://github.com/igorbenav/FastAPI-boilerplate/issues/79,,"['bug', 'good first issue']"
litestar-org/advanced-alchemy,Bug: Incorrect datetime in Postgresql for AuditColumns class,https://github.com/litestar-org/advanced-alchemy/issues/66,,['bug']
ariebovenberg/whenever,"In what way is The behavior of UTC, fixed offset, or IANA timezone datetimes very different when it comes to ambiguity",https://github.com/ariebovenberg/whenever/issues/44,,['question']
acon96/home-llm,Wrong time zone in system prompt?,https://github.com/acon96/home-llm/issues/129,,['bug']
OpenDevin/OpenDevin,"[Bug]: Object of type ""datetime"" is not JSON serializable",https://github.com/OpenDevin/OpenDevin/issues/1782,,['bug']
bellingcat/ShadowFinder,UTC in figure title does not respect time_format,https://github.com/bellingcat/ShadowFinder/issues/9,,"['bug', 'good first issue']"
